,Unit,File name,File timestamp,Start timestamp,Stop timestamp,Start hop,Stop hop,MFCC #00,MFCC #01,MFCC #02,MFCC #03,MFCC #04,MFCC #05,MFCC #06,MFCC #07,MFCC #08,MFCC #09,MFCC #10,MFCC #11,MFCC #12,ΔMFCC #00,ΔMFCC #01,ΔMFCC #02,ΔMFCC #03,ΔMFCC #04,ΔMFCC #05,ΔMFCC #06,ΔMFCC #07,ΔMFCC #08,ΔMFCC #09,ΔMFCC #10,ΔMFCC #11,ΔMFCC #12
201,unit01,20150925232702,1443238022,1443254400,1443261600,2047250,2947250, -2.083907843, 11.404843330,  3.320921183, 18.294416428,  7.203670979,  9.860581398,  5.709128857,  9.844775200,  0.146688581,  3.205596447,  5.046615601,  1.261285782,  2.542205095, -2.099612474,  0.275937885,  0.855995774, -0.965152502,  0.324112833, -0.525498033,  0.035165451, -0.515961647,  0.463601828,  0.349194437,  0.643889725,  0.094485879,  0.462615281
202,unit01,20150925232702,1443238022,1443261600,1443268800,2947250,3847250, -2.115684748, 12.989924431,  4.811763287, 16.161193848,  8.354163170, 10.447647095,  5.723162174,  7.974030972,  2.310847998,  2.842826366,  3.942855597,  2.155606747,  2.122450590, -2.760103941, -0.264709592,  0.376595318, -0.129398584,  0.541607916, -1.066995263, -0.146197736, -0.594696820, -0.145603359, -0.438406706,  0.153362945, -0.373350263,  0.407172680
203,unit01,20150925232702,1443238022,1443268800,1443276000,3847250,4747250, -2.098882437,  9.704439163,  5.518496513, 15.884703636,  8.075378418, 10.732085228,  5.791580677,  7.826535702,  2.550065041,  3.139438152,  3.726466179,  1.957420111,  2.338279247, -2.004982233,  0.518097818,  1.078736782, -0.822756350, -0.131632254, -0.498722255,  0.402964115, -0.227674231,  0.743853509, -0.376566738, -0.010305435,  0.017856266,  0.045138117
204,unit01,20150906000303,1441512183,1441519200,1441526400,0877125,1777125, -1.755486250,-26.087371826,  3.993282557, 27.418439865,  4.419978142,  1.422942519, 25.363401413,  9.896786690,-11.874736786, 18.951446533, -4.108746052, -0.428244621,  7.732722282, -4.346922874,  0.037131362,  1.380432367, -0.697948396, -0.567846239, -0.105629377,  0.466393292, -0.014054473, -0.540878117,  0.220001832, -0.095281877,  0.330071658,  0.379518926
205,unit01,20150906000303,1441512183,1441526400,1441533600,1777125,2677125, -1.779446363,-27.489280701,  8.402892113, 27.202705383,  7.383818150,  2.016808510, 20.609004974, 12.890050888,-14.013356209, 18.924272537, -2.047245741, -3.333029270,  8.562030792, -1.964439034, -0.004856590, -0.099882983, -0.940188766, -0.501628518, -0.423566341, -0.548894882,  0.019275855, -0.422886074, -0.311539888,  0.470920503,  0.711866081,  0.513223588
206,unit01,20150906000303,1441512183,1441533600,1441540800,2677125,3577125, -1.788705707,-28.505710602, 11.259222984, 27.691946030,  5.861695766,  7.230523109, 14.524803162, 16.488018036,-14.926575661, 17.446556091,  0.675030053, -6.810705662, 10.487937927, -2.110422134,  0.037982814, -0.228336975, -0.083839007, -0.447269440, -0.279146284,  0.393943340, -0.131805196,  0.835256457, -0.083702490,  0.038190834,  0.245295972, -0.100934528
207,unit01,20150906000303,1441512183,1441540800,1441548000,3577125,4477125, -1.861034513,-22.323991776, 13.972804070, 22.947755814, 10.555567741,  6.957875729, 14.050457001, 14.776691437,-12.017295837, 16.482181549, -1.365641952, -3.561699629,  7.322059631, -2.018972635,  0.235575438,  0.198712662, -1.692488909, -0.043233957, -0.325488359, -0.180557221, -0.700268447, -0.068983443,  0.919935346, -0.005349299, -0.288583368,  0.108551778
208,unit01,20150906000303,1441512183,1441548000,1441555200,4477125,5377125, -1.964223504,-14.177194595, 19.869913101, 15.203569412, 13.276235580, 13.657135010,  7.283130646, 13.355368614, -5.115515709, 12.567513466, -2.949140310,  0.102504350,  5.476148129, -1.012353301,  0.974187732, -0.593510747, -0.375037193, -0.282915503, -0.931761265, -1.459558129,  0.141362160,  1.205726862,  0.432335794,  0.847129166,  0.758596659, -0.168623179
209,unit01,20150928232202,1443496922,1443499200,1443506400,0284750,1184750, -2.065555334,-10.610496521, -1.343029976, 18.961826324,  1.922060966,  6.907371044,  8.491786003,  8.362207413, -3.156513929,  6.267489433,  2.485574722, -2.546756506,  4.240271568, -2.425968170,  0.157218933,  0.576622486, -0.352617294,  0.119288027, -0.182533219, -0.087706722, -0.229031205,  0.376846254, -0.227570012,  0.093503825, -0.356187761,  0.045999870
210,unit01,20150928232202,1443496922,1443506400,1443513600,1184750,2084750, -2.051800013,-14.411584854, -0.151917964, 16.938316345,  2.073529959,  6.713449478,  8.593292236,  8.511850357, -2.828757048,  6.074274540,  2.255953312, -2.503701687,  3.566613674, -2.221892834,  0.198024288,  0.449170232, -0.154553279,  0.413810253, -0.593517959,  0.336096942,  0.002989907,  0.190606862,  0.610705316,  0.046454739, -0.090731986,  0.153141513
211,unit01,20150928232202,1443496922,1443513600,1443520800,2084750,2984750, -2.078649759,-15.000713348,  1.576117516, 16.511093140,  3.371647120,  7.083170414,  7.990885735,  8.365447044, -2.651941299,  6.041802406,  2.695031643, -2.578813314,  3.806825876, -2.959340334,  0.349254549,  0.339494795, -0.660981596,  0.213070288, -0.477365643,  0.133745536, -0.270010799, -0.094110012,  0.061594065,  0.639676154,  0.356208771, -0.153881922
212,unit01,20150928232202,1443496922,1443520800,1443528000,2984750,3884750, -2.075435877,-15.137346268,  3.784348011, 15.232211113,  4.151961327,  7.682296753,  7.832086563,  8.874029160, -2.536639452,  5.994304657,  2.344315529, -2.639710665,  4.566777706, -2.245108128,  0.390324861,  1.233599424, -0.435109109,  0.561206698, -0.156056255, -0.073614389, -0.442870945,  0.591603518,  0.065538734,  0.247823060, -0.936083317,  0.074983917
213,unit01,20150928232202,1443496922,1443528000,1443535200,3884750,4784750, -2.105299473,-13.785483360,  5.339698792, 14.260910988,  5.033463478,  8.515334129,  7.217322826,  8.478036880, -1.558579683,  5.455870628,  1.400495172, -1.231870532,  4.107053757, -2.141582251,  0.106910340, -0.026989026, -1.288940787, -0.763814926,  0.183399111,  0.345671296,  0.070496760,  0.807082415, -0.605463088,  0.114996120,  0.052648429, -0.172284767
214,unit01,20150826002302,1440562982,1440568800,1440576000,0727250,1627250, -1.907312274,-11.929116249,  4.914124489, 31.031881332, 11.541076660, -5.429148674, 12.794610977, 23.694009781,-17.564920425,  5.831807613, 12.702810287, -1.706137419,  1.354191303, -2.963970423, -1.004955530,  1.471369624, -0.119448461,  0.045529649, -0.506008387,  0.187232032, -0.245221853, -0.412994355,  0.290158659, -0.347020566,  0.555643141,  0.003083597
215,unit01,20150826002302,1440562982,1440576000,1440583200,1627250,2527250, -1.990311861, -8.469895363,  9.294989586, 28.828285217, 12.207707405, -1.505300164,  8.640414238, 23.720220566,-13.051152229,  3.170808792, 13.328660011, -0.611568451,  0.955289960, -3.031376123,  0.008938663,  1.053761482, -0.277134210, -0.110505983, -0.614385009, -0.611162841, -0.463509470,  0.732674181,  0.011902549, -0.021035548,  0.588619113, -0.295833856
216,unit01,20150826002302,1440562982,1440583200,1440590400,2527250,3427250, -2.090179682,  6.510428905,  9.801079750, 19.304990768, 10.304370880, 10.192418098,  3.121368408, 19.728054047, -5.135127068,  1.021128178, 12.669617653, -2.690144539,  0.532247245, -2.164741993, -0.347332120,  1.132303357, -1.549988866, -0.413761854, -0.303389728,  0.477079988, -0.568850636,  0.993129134, -0.212449074, -0.159691721,  0.648790956,  0.133990720
217,unit01,20150826002302,1440562982,1440590400,1440597600,3427250,4327250, -2.143870115, 17.046871185,  7.047793865, 14.643884659,  7.704836845, 16.698328018,  4.520909786, 11.856481552,  1.789288878,  1.710242629,  7.297910213, -0.222363725,  2.580360174, -1.331100345, -0.121514149,  0.740296006, -0.802996516, -0.142212495, -0.542246938,  0.347950041, -0.534393668,  0.589176178, -0.421859920,  0.283064008, -0.297937781,  0.285427541
218,unit01,20150920233602,1442806562,1442808000,1442815200,0179750,1079750, -2.226509333, 26.091190338,  4.566790581, 11.541697502,  3.602962732, 15.507576942,  4.621143818, 11.176652908,  1.541662097, -0.925923347,  6.516860962, -1.355906487,  3.626153946, -2.714886427, -0.670047581,  0.772922218, -0.639778316,  0.578767896, -0.611357629,  0.986260414, -0.845043302,  0.615734458, -0.338147700,  0.722844899, -0.264812797, -0.062723063
219,unit01,20150920233602,1442806562,1442815200,1442822400,1079750,1979750, -2.244918585, 26.701921463,  6.083940983, 13.471402168,  4.876101017, 13.997066498,  5.473333359,  9.331165314,  2.674479246,  0.289586037,  5.135658264,  0.542741120,  3.218248844, -2.633012772, -0.998500526,  1.040929675, -0.244962156,  0.806472898, -0.535237134,  0.742401659, -0.268019378,  0.571862519, -0.359245598,  0.426942617, -0.406143486,  0.024071446
220,unit01,20150920233602,1442806562,1442822400,1442829600,1979750,2879750, -2.260871887, 26.614442825,  6.963768959, 14.947411537,  5.691047668, 13.280192375,  5.842074871,  8.265187263,  3.298509121,  0.824999154,  4.711436749,  1.576625228,  2.717360735, -1.778811097, -0.423413724,  0.393273622, -1.374789238,  0.382583231, -0.411997169,  0.884461701, -0.566649497, -0.008073759, -0.429003954,  0.443915814, -0.221387625,  0.675415814
221,unit01,20150920233602,1442806562,1442829600,1442836800,2879750,3779750, -2.245417595, 26.699804306,  5.911694527, 14.445508003,  7.426834106, 11.465554237,  7.320380211,  7.809470177,  3.139105558,  2.513232946,  3.074284077,  2.695978403,  2.166971207, -2.875217676,  0.173395202,  1.295684934, -0.747205913,  0.242742255, -0.696483791,  0.456398845, -0.490127563,  0.861613929, -0.499914199,  0.986302674,  0.206273183, -0.141231939
222,unit01,20150920233602,1442806562,1442836800,1442844000,3779750,4679750, -2.232845783, 28.963922501,  3.776689053, 12.211583138,  6.803524971, 11.714664459,  8.439143181,  8.637248993,  3.085956097,  2.426434994,  2.818436384,  2.251200914,  1.882667303, -1.392680168, -0.155146033,  0.627631247, -0.721017301,  0.419038475, -1.078765273,  0.313994229, -0.480204701,  0.369408131, -0.265644968,  0.738477170, -0.206618696,  0.575798452
223,unit01,20150915234521,1442375121,1442376000,1442383200,0109875,1009875, -1.901927233,  3.788993120, -3.211043835, 24.793628693,  6.142166138,  7.213784218,  9.265629768, 20.260494232,-12.133844376,  5.597531796,  9.018808365, -3.731603861,  3.445434332, -2.752326250, -0.616457045,  0.970247984, -0.928315639,  0.790870667, -0.132363081,  0.270445108, -0.053231142,  0.000782790, -0.103883587,  0.155030370,  0.317812771, -0.520362437
224,unit01,20150915234521,1442375121,1442383200,1442390400,1009875,1909875, -1.979481697,  7.174827099,  3.133538008, 20.359479904,  6.781097889, 12.394797325,  5.182111740, 15.563458443, -4.007433891,  1.861096382,  8.272680283, -2.055397987,  2.920763254, -1.736278653, -0.780013859, -0.151483744, -0.674781978,  0.396679640,  0.021749359,  0.439608872, -0.526772797,  0.721675158, -0.263071537,  0.118049808,  0.142964929,  0.454474539
225,unit01,20150915234521,1442375121,1442390400,1442397600,1909875,2809875, -2.074182987, 11.499672890,  7.479159832, 18.509498596,  7.746930599, 14.035770416,  4.126894951, 11.070700645,  0.635637164,  0.615260780,  6.649922848, -0.259245843,  2.568167448, -2.222094297, -0.834444523,  0.506128609, -0.282103032,  0.716998160, -0.675955534,  0.610502601, -0.972508907,  0.222105369,  0.033200074,  0.423265040,  0.214993283,  0.250060380
226,unit01,20150915234521,1442375121,1442397600,1442404800,2809875,3709875, -2.106536627, 14.905491829,  6.907079220, 16.891931534,  8.794260979, 13.424344063,  5.575729847,  9.401876450,  1.472891569,  1.724762559,  4.824311256,  0.473501414,  2.252422810, -1.891464233, -0.248474985,  0.124096513, -0.873124361,  0.378798842, -0.350148648,  0.079696454, -0.569040358,  0.063130058,  0.108086862,  0.411138028, -0.417732477,  0.824209988
227,unit01,20150915234521,1442375121,1442404800,1442412000,3709875,4609875, -2.103837490, 16.714330673,  5.526313782, 15.146485329,  8.517633438, 13.678022385,  6.895403862,  8.280041695,  1.926796556,  2.154386282,  3.419037819,  1.295536399,  2.128122568, -2.015965700, -0.061193522,  0.742978096, -0.769702315,  0.396937460, -0.361361027,  0.354803711, -0.943838656,  0.676146448,  0.236857533,  0.101873189, -0.293528825,  0.463344693
228,unit01,20150825002403,1440476643,1440482400,1440489600,0719625,1619625, -1.886815190, -3.987822771,  5.224443913, 19.592529297, 10.592145920,  5.750319004,  6.143651009, 18.775115967, -8.307847977,  3.766121864,  8.674427032, -0.944712698,  2.309779406, -2.479832888,  0.308920622,  0.833073556, -0.499955535,  0.175564870, -0.701212585, -0.195204332, -0.889041543,  0.363786787,  0.246941805,  0.782258213,  0.495138824, -0.644066095
229,unit01,20150825002403,1440476643,1440489600,1440496800,1619625,2519625, -1.979609966, -0.128862977, 10.624122620, 16.328920364, 11.710345268,  9.353120804,  3.511164904, 15.320035934, -3.106678963,  1.483993053,  8.750500679,  0.338204801,  1.814583898, -2.176706553,  0.569612145,  0.235892162, -0.518410504,  0.395602733, -0.403593600, -0.075584456, -0.585786760,  0.632440686, -0.038922194,  0.140207872,  0.130239472, -0.180937782
230,unit01,20150825002403,1440476643,1440496800,1440504000,2519625,3419625, -2.045158625,  5.425203323, 10.276439667, 15.675640106,  9.566951752, 13.285660744,  2.305152893, 13.387067795, -0.508428514,  1.433020830,  7.727005482,  0.483136564,  2.943389893, -2.112854004,  0.060203496,  0.547024131, -0.720580935,  0.505806506,  0.350737602,  0.132313862, -0.872074008,  0.388370067, -0.737161636, -0.205341130, -0.234913200,  0.345453113
231,unit01,20150825002403,1440476643,1440504000,1440511200,3419625,4319625, -2.090508223, 11.395392418,  8.293034554, 14.976156235,  7.830447197, 16.155540466,  3.562660694, 11.217485428,  1.404583454,  2.235790253,  5.667435169,  0.004149584,  3.583442211, -2.035420895,  0.508856833,  0.570745707, -0.343203962,  0.742499828, -0.657137871,  0.290956408, -0.767434239,  0.650832891, -0.139157653,  0.123762876,  0.106290616,  1.145436406
232,unit01,20150822002902,1440217742,1440223200,1440230400,0682250,1582250, -1.994491935,  4.277589321, 13.132031441,  9.431040764, 11.482408524, 13.529377937,  5.805039406, 15.840929985, -3.437583447,  3.147941113,  5.493165970, -0.769637287,  1.422018766, -1.806026697, -0.005377963, -0.321607322, -0.096353121,  0.605065525, -0.417827189,  0.082785308, -0.550374687,  0.000858952, -0.078589819,  0.372113258, -0.105415553, -0.018210001
233,unit01,20150822002902,1440217742,1440230400,1440237600,1582250,2482250, -2.080520391,  9.214335442, 14.131784439, 11.835680008, 10.749461174, 15.293665886,  4.363938332, 12.615039825, -0.201373145,  2.694780350,  5.307654858,  0.383083671,  1.680484414, -1.950054288, -0.243243054,  0.633607030, -0.604413092, -0.186865076, -0.598316312, -0.218108416, -0.561808467,  0.674020946, -0.231472865, -0.178980604,  0.127878129,  0.392987460
234,unit01,20150822002902,1440217742,1440237600,1440244800,2482250,3382250, -2.133388758, 14.023808479, 12.364684105, 14.755597115,  9.279208183, 16.297061920,  3.906063557, 11.278885841,  0.886063457,  2.900345802,  4.999159813,  0.682112217,  2.537148237, -1.619868875, -0.427781671,  0.351384014, -0.480711520,  0.244371355, -0.919864535,  0.215536341, -0.523780882,  0.407227755, -0.033122689, -0.037933227, -0.326958477,  0.336334348
235,unit01,20150822002902,1440217742,1440244800,1440252000,3382250,4282250, -2.126013994, 15.933153152,  9.162651062, 15.575140953,  8.985321999, 15.621451378,  5.595326424, 10.074863434,  1.879572749,  3.037439346,  4.060170174,  1.018571377,  2.379339457, -2.337262392, -0.107614107,  1.049576402, -0.387564033,  0.690149367, -0.902769804,  0.670984209, -1.171068788,  0.228318736,  0.149827555,  0.321629375,  0.002832411,  0.615547717
236,unit01,20151001231702,1443755822,1443758400,1443765600,0322250,1222250, -2.197003603, 20.846693039,  3.282644272, 15.101418495,  7.173405170,  9.694595337,  8.197843552,  8.787802696,  2.312927723,  2.105478048,  3.456639051,  2.108380079,  1.698415518, -1.951555729, -0.348828614,  0.703727067, -0.436081856,  0.541265130, -0.226090729,  0.675776601, -0.101369053,  0.219956890, -0.323437482,  0.237495005, -0.837807834, -0.152433008
237,unit01,20151001231702,1443755822,1443765600,1443772800,1222250,2122250, -2.237941265, 23.613128662,  4.260396004, 15.607460022,  7.702993393,  9.453751564,  7.671403408,  8.466313362,  2.435423374,  2.539484978,  3.316844225,  2.440138817,  1.964763045, -1.946444869, -0.513266563,  1.044356585, -0.635688603,  0.459966063, -1.004974008, -0.145280972, -0.845552444,  0.810243011,  0.250360459,  0.247662708, -0.522251129, -0.002819184
238,unit01,20151001231702,1443755822,1443772800,1443780000,2122250,3022250, -2.246950626, 23.525306702,  5.018849850, 16.083320618,  7.706003189, 10.208447456,  7.311378002,  7.907361984,  3.055897236,  2.538789272,  3.456346035,  2.409650803,  1.370884538, -1.555041432,  0.286370188,  0.523802042, -1.553299785,  0.411067009, -0.752214372,  0.754893184,  0.018319925,  0.483029008, -0.691351473,  0.106040217, -0.597490191,  0.679841876
239,unit01,20151001231702,1443755822,1443780000,1443787200,3022250,3922250, -2.254827261, 24.033533096,  5.212893009, 15.915882111,  7.873402596,  9.935544014,  7.257702351,  8.007953644,  2.980352879,  2.819035053,  3.291250467,  2.247717142,  1.391697526, -2.138944626,  0.149621218,  0.753736019, -0.906942964,  0.451851219, -0.928147197,  0.201531470, -0.613725364,  0.303406864, -0.137622923,  0.417667449, -0.242539823,  0.326898485
240,unit01,20151001231702,1443755822,1443787200,1443794400,3922250,4822250, -2.248782873, 23.737092972,  4.873017788, 15.424562454,  7.640583515,  9.930995941,  7.354749680,  8.071982384,  3.047812700,  2.702662230,  3.008760214,  2.153884888,  1.347943425, -1.404145002,  0.240013555,  1.094971418, -0.398343861,  0.692015171, -0.833925664, -0.131777555, -0.560041726,  0.160016283, -0.537131846,  0.436734140, -0.285711765,  0.406780541
